epoch,global_step,train_loss
386,144350,0.001319343726696564
387,144723,0.0013504171957469098
388,145096,0.0013865160033054995
389,145469,0.0013920570876722127
390,145842,0.001332869436844669
391,146215,0.0013247153405899098
392,146588,0.0013037568447695066
393,146961,0.001311194588587527
394,147334,0.0013624547548303704
395,147707,0.0012720352182777764
396,148080,0.0012919778064681073
397,148453,0.0012869059565276076
398,148826,0.0013199839572454665
399,149199,0.0012860497042016144
400,149572,0.0012616484783166625
401,149945,0.001289226710325077
402,150318,0.001283898466249838
403,150691,0.001216691626852563
404,151064,0.0013089884138396434
405,151437,0.0012897376736361365
406,151810,0.0012404995633510188
407,152183,0.0013351277723669976
408,152556,0.0012525385251922917
409,152929,0.0012137818774589195
410,153302,0.0012204933016755726
411,153675,0.0012149150724723766
412,154048,0.0012643956369377083
413,154421,0.0012193454760182948
414,154794,0.0012673417990855579
415,155167,0.0012185097728692365
416,155540,0.0012185256141699831
417,155913,0.0012915351113021104
418,156286,0.00124780584165568
419,156659,0.0012453748698966782
420,157032,0.0012817794997644568
421,157405,0.0012330674413708975
422,157778,0.0012354041670852318
423,158151,0.0011790740044179545
424,158524,0.0012296340615946136
425,158897,0.0012200264767032046
426,159270,0.001222110396675858
427,159643,0.001259311826610326
428,160016,0.0011772983961073238
429,160389,0.001182817724151362
430,160762,0.0012225709535180274
431,161135,0.0012339010504876507
432,161508,0.0011977940853516603
433,161881,0.0012616246572215654
434,162254,0.0012456411369402092
435,162627,0.0012791999179171398
436,163000,0.001202420873840398
437,163373,0.0012691343744221735
438,163746,0.0012630475715430698
439,164119,0.001228552686458456
440,164492,0.0011915215657026465
441,164865,0.0012023333251294018
442,165238,0.0011724625031704747
443,165611,0.0012052429084829616
444,165984,0.0012393516591992278
445,166357,0.0011738825108151853
446,166730,0.0011959979133121794
447,167103,0.001209716820343767
448,167476,0.0012125174406336636
449,167849,0.001223653459139031
